Name,City,Cuisine,Rating,Price,Count,Reviews,RestID
La Khaima,Brussels,"('Moroccan', 'Mediterranean')",3.0,50.0,53.0,"Really nice couscous in a relaxed friendly..., Fantastic Morrocan",24602
Wet 89 - Wereldsalon,Brussels,"('European', 'Contemporary', 'Healthy', 'Vegetarian Friendly')",3.5,,4.0,"Closes at 5pm, Healthy food in modern interior in EU Quar...",24603
Vamos,Brussels,Spanish,3.5,50.0,26.0,"Average Spanish restaurant, Good tapas in one of the most hip parts of...",24604
The Old Hack Pub,Brussels,[],3.0,,7.0,"The worst place in the world, Great place for a drink",24605
Brasserie du Parc,Brussels,[],3.0,,,,24606
Coquelicot,Brussels,"('European', 'Central European')",3.0,,,,24607
Droh!me,Brussels,[],3.0,,,,24608
Le Come Back,Brussels,Italian,3.0,,,,24609
Chez Yu Jin,Brussels,"('French', 'Chinese', 'Thai')",3.0,,,,24610
Le 7 ICI,Brussels,"('Italian', 'French', 'Moroccan', 'Mediterranean')",3.0,,,,24611
Haricot Magique,Brussels,[],3.0,,2.0,,24612
The World,Brussels,[],3.0,,,A local bar behind Brussels Midi station,24613
Le Saint Gilles,Brussels,[],3.0,,2.0,"Oh, No! Tripadvisor Gets It Wrong Again!, Good, Amazingly Cheap, Food",24614
La Petite Fanny,Brussels,[],3.0,,,,24615
Le Bistroquet,Brussels,"('Brew Pub', 'Pub')",3.0,,,,24616
O Ferreira,Brussels,[],3.0,,,,24617
Caravan'serail,Brussels,[],3.0,,,,24618
Chez Wong,Brussels,[],3.0,,2.0,"Good in parts!, Great deal for 2",24619
Retromobilia,Brussels,American,3.0,,,,24620
Le Chatelain Boutique Hotel,Brussels,[],3.0,,,"""Not worth its money""",24621
Pajottenland,Brussels,"('French', 'Belgian', 'European')",3.0,50.0,,"Good food, good service...",24622
Restaurant-bar Bois D'ebene,Brussels,[],3.0,,,,24623
Vietracook,Brussels,[],3.0,,,,24624
Taverne De Wand,Brussels,[],3.0,,,,24625
New Can Can,Brussels,[],3.0,,,Good coffee,24626
EXKi BTO,Brussels,"('Fast Food', 'Soups', 'Vegetarian Friendly', 'Vegan Options')",3.0,50.0,,Quick Organic Lunch,24627
Aux Cent D'Wiches,Brussels,"('Italian', 'French', 'Belgian', 'European', 'British')",3.0,20.0,,,24628
Salam,Brussels,[],3.0,,,"Ethiopian, Erythrean and...",24629
Island Ice Cream,Brussels,[],3.0,,,,24630
Taksim Square,Brussels,Turkish,3.0,,2.0,,24631
The place to be,Brussels,[],3.0,,2.0,Good to have a quick normal lunch,24632
Cafe Maes laeken,Brussels,[],3.0,,,Average local pub food,24633
Cafe Orts,Brussels,"('Belgian', 'European')",2.5,100.0,5.0,,24634
L'Entre Deux,Brussels,"('French', 'Belgian', 'International', 'European')",3.0,50.0,,,24635
les vignes,Brussels,"('French', 'Belgian', 'European')",3.0,100.0,,,24636
O Forcado,Brussels,"('Brazilian', 'Mediterranean', 'European', 'Portuguese', 'South American')",3.0,50.0,,,24637
Lit,Brussels,Italian,3.0,,,,24638
Horeto Museum,Brussels,[],3.0,,,,24639
Taverne Ter Linden,Brussels,[],3.0,,,,24640
Un Monde Meilleur,Brussels,"('French', 'Asian')",3.0,,,,24641
EXKi Berlaymont,Brussels,"('Fast Food', 'Soups', 'Vegetarian Friendly', 'Vegan Options')",3.0,20.0,2.0,,24642
Babylone Sprl,Brussels,"('Fast Food', 'Soups', 'Vegetarian Friendly', 'Vegan Options')",3.0,20.0,,,24643
Le Pain Quotidien,Brussels,European,3.0,50.0,40.0,"Perfect for breakfast/brunch, Poor service",24644
Le Celestin,Brussels,[],3.0,,5.0,,24645
Chez Oisin,Brussels,[],3.0,,13.0,"A bio restaurant next to the famous flea m..., Awful experience",24646
La Tricoterie,Brussels,[],3.5,,42.0,"Baby friendly, Great place, very average brunch and chaot...",24647
EXKi Porte de Namur,Brussels,"('Fast Food', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options')",3.0,50.0,12.0,"Decent place for reading, food expensive..., Good healthy, fresh food you can eat in or...",24648
Atelier du Cafe de la Presse,Brussels,"('Cafe', 'Delicatessen', 'Soups')",5.0,20.0,,,24649
L'autre Orfeo,Brussels,"('Fast Food', 'Turkish')",3.5,20.0,12.0,"Pitas with an original touch!, Cute place, but food is not worth it!",24650
North Express,Brussels,[],3.0,,12.0,"Nice place to eat but crazy busy, OK for quick business lunch",24651
Le Loup Voyant,Brussels,"('European', 'Belgian')",3.0,50.0,61.0,"Nice Resto but is not enough, never disapointed in that place",24652
Lunch Corner,Brussels,"('Belgian', 'European')",3.5,50.0,16.0,"Well located for tasty lunch near Trone, Large tasty salad",24653
Kiss Snack,Brussels,[],2.5,,2.0,,24654
Matsuri,Brussels,Japanese,3.0,,5.0,Great sushis experience!,24655
La Fontaine de Jade,Brussels,"('Chinese', 'Asian')",3.5,50.0,52.0,"bland, Very very good",24656
Le Belgica,Brussels,[],3.0,,9.0,"What a shame, Horrible service",24657
Brasserie de la Renaissance,Brussels,"('Belgian', 'European', 'French', 'Bar', 'Pub')",3.0,50.0,49.0,"Not bad, but small portions, Perfectly fine food",24658
Prego,Brussels,"('Italian', 'Pizza', 'European', 'Vegetarian Friendly')",3.0,50.0,317.0,"Cosy Italian restaurant, Nice pizzas, affordable prices",24659
Eat Brasserie By Les Enfants du Piree,Brussels,[],3.0,,2.0,,24660
Vini & Cucina,Brussels,"('Italian', 'Pizza', 'Mediterranean')",3.0,50.0,37.0,"Pretentious, overpriced pizza place, Aweful food and service with a big bill in...",24661
Centenaire,Brussels,Chinese,3.5,50.0,8.0,,24662
Wiel's Renard Noir,Brussels,"('Belgian', 'Diner', 'Russian', 'Brew Pub', 'Cafe', 'Vegetarian Friendly')",4.0,50.0,4.0,,24663
Europa Plus Brasserie,Brussels,"('Belgian', 'Bar', 'European', 'Pub')",3.0,50.0,67.0,"OK for a quick bite, Variable service, good food",24664
Bij Chez Papy,Brussels,"('Belgian', 'Fast Food', 'European')",3.0,20.0,182.0,"Brüssel snack, Ok for French fries",24665
L'Altro Mondo,Brussels,"('Italian', 'Pizza', 'Mediterranean', 'European')",3.0,50.0,211.0,"Disappointing, Sensible quality and decent prices",24666
Oficina,Brussels,"('European', 'Vegetarian Friendly')",3.0,50.0,29.0,"Yum - yum I got love in my tum, Very disappointing !",24667
Deli-Liban,Brussels,"('Lebanese', 'Mediterranean')",4.0,50.0,5.0,"Great, AVERAGE",24668
O Sole Mio,Brussels,"('Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly')",3.5,50.0,31.0,"I have lunch here almost every day and I l..., Amazing place",24669
Jeux d'Hiver,Brussels,[],3.0,,63.0,"Ok restaurant with some interesting fusion..., ""DONT""",24670
Le Pain Quotidien,Brussels,"('French', 'Belgian', 'European')",3.0,50.0,30.0,"Good Sunday breakfast, Famous chain of coffee shops",24671
La Terrasse de l,Brussels,[],3.0,,10.0,"Great place for a Thursday evening !!!, Holiday in Brussels",24672
La Papaye Verte,Brussels,"('Asian', 'Thai', 'Vietnamese', 'Vegetarian Friendly')",3.0,50.0,43.0,"A safe bet, Booring halfcool",24673
Thai Wok,Brussels,Chinese,3.0,20.0,25.0,"No place to sit, Fast wok!",24674
Como Tapas,Brussels,"('Mediterranean', 'Spanish', 'Contemporary', 'Healthy')",3.0,,3.0,Japanese technology for delicious tapas,24675
Paparazzi,Brussels,"('Italian', 'Pizza', 'Mediterranean')",3.0,50.0,64.0,"Pizza was ok, Only for tasty pizzas",24676
Le Cap d'Argent,Brussels,[],3.0,,33.0,"Regular food at an elevated price level, good light menu",24677
La Campagnola,Brussels,"('Italian', 'Pizza', 'Mediterranean')",3.5,50.0,29.0,"lovely service authentic good Italian food, The perfect neighbourhood Italian",24678
Le Pain Quotidien,Brussels,[],3.0,,25.0,"Nice place for a breakfast or lunch, Overpriced and disappointing",24679
Sucre d'orge,Brussels,International,3.0,20.0,13.0,"Good lunch for a nie prie, nice lasagne",24680
Canne a Sucre,Brussels,Caribbean,3.0,50.0,39.0,"Did not know it was a resto, No sense of hygiene",24681
Zywiec,Brussels,[],3.0,,7.0,"OK food, poor service., Nice place to go at lunch time",24682
Auberge du Kasterlinden,Brussels,[],3.5,,87.0,"Cold, dark, not tasty",24683
La Maison des Brasseurs,Brussels,[],3.0,,43.0,"Beautiful building, Not much to see, but beer is included!",24684
Cheese Cake Cafe,Brussels,"('Bar', 'European')",3.0,50.0,438.0,"Lots of potential...failed to live up to e..., Nice place for a quick and chill bite",24685
Sushi Shop,Brussels,Japanese,3.0,50.0,76.0,"Casual food but expensive, When GR8 marketing lets you down and leave...",24686
La Vieille Porte,Brussels,Belgian,2.5,50.0,30.0,"very bad !, Terrific cooking reasonably priced",24687
La Esquina Mexicana,Brussels,"('Mexican', 'Fusion', 'Latin', 'Vegetarian Friendly')",3.0,50.0,113.0,"Great service, Good but not impressive",24688
Le Pitch-Pin,Brussels,"('Belgian', 'European')",3.5,50.0,13.0,"On the Corner, Nice place for a coffee on Flagey Square",24689
Les delices de mon moulin,Brussels,[],3.0,,2.0,,24690
Cook & Book,Brussels,[],3.0,,23.0,"Sunday lunch, Bad food, worse service and obscene pricin...",24691
Season Box,Brussels,"('Belgian', 'European', 'Street Food')",3.5,20.0,10.0,Nice lunchspot!,24692
La Maharani,Brussels,"('Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options')",3.0,50.0,166.0,"Tourist trap, Good and affordable",24693
Museum Brasserie,Brussels,"('French', 'Belgian', 'European')",2.5,50.0,54.0,"Ghastly, Disappointed",24694
Taverne de Moscou,Brussels,[],5.0,,4.0,Fantastic Russian meal!,24695
Spiga D'Oro,Brussels,"('Italian', 'Steakhouse', 'Pizza')",3.0,50.0,2.0,,24696
Lucca Cucina Italiana,Brussels,"('Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options')",3.0,50.0,57.0,"Average, Good food but slow service",24697
The Living,Brussels,"('International', 'Vegetarian Friendly')",5.0,50.0,5.0,"Great young chef, Fantastic restaurant, top chef, beautiful...",24698
Aqua-Reel,Brussels,[],4.0,,6.0,,24699
Ikea,Brussels,[],3.0,,15.0,,24700
La Villa Rosa,Brussels,Spanish,3.0,50.0,35.0,"Excellent food, Again a good paella",24701
Menma,Brussels,"('Japanese', 'International', 'Asian', 'Street Food', 'Soups')",3.0,50.0,9.0,"Average ramen, Average ramen",24702
Chalet du Laerbeek,Brussels,"('French', 'Belgian', 'Bar', 'European', 'Pub')",3.0,50.0,143.0,"Very nice brunch buffet in a beautiful par..., Perfect ambiance",24703
Le Chineur,Brussels,[],3.0,,6.0,,24704
Los Tacos,Brussels,"('Mexican', 'South American', 'Central American')",3.0,50.0,35.0,"Its not mexico, Well located TexMex with ok food and frien...",24705
La Trattoria,Brussels,"('Italian', 'European', 'Mediterranean')",3.0,50.0,45.0,"Slow service even by Belgium standards, Really bad pizza experience",24706
SoHo31,Brussels,Contemporary,3.5,50.0,61.0,"just avoid!, Average food, bad ambience and completely...",24707
La Trinacria,Brussels,Italian,3.5,50.0,69.0,"decent pizza, 50 minute delay of delivery",24708
Shinwi,Brussels,Asian,3.5,,4.0,,24709
Pizza Margherita,Brussels,Pizza,3.5,20.0,31.0,"Our neighborhood pizzaria, Quick lunch, tasty pizza!",24710
L'atelier Ma Campagne,Brussels,[],3.0,,20.0,"Not great, not terrible, Clean, good food and service",24711
Midi Cinquante,Brussels,European,2.5,50.0,31.0,"very nice location, but..., Possibly the worst service in Brussels",24712
Cote Sushi Bruxelles,Brussels,"('Japanese', 'Sushi')",3.0,50.0,53.0,"Take away bas de gamme, Very professional",24713
Nakama sushi,Brussels,"('Japanese', 'Sushi', 'Asian')",3.0,50.0,53.0,"Ok but nothing special, Decent food, average price",24714
Los Tacos,Brussels,"('Mexican', 'Central American')",2.5,50.0,63.0,"Average food okay service, Just average",24715
Le Balmoral,Brussels,American,3.0,50.0,114.0,"Kids love it, Big disappointment",24716
Aglio & Peperoncino,Brussels,[],3.0,,4.0,,24717
Pizza Hut Rogier,Brussels,Pizza,3.0,20.0,76.0,"Delicious Pizza, open until late, Avoid - it’s all terrible",24718
Salon Les Anges,Brussels,"('French', 'Dutch', 'European')",2.5,100.0,2.0,"Great for Group events and a wondeful ceil..., Having stayed in Hotel Leopold 3 times ove...",24719
Le Doux Delire,Brussels,European,3.0,20.0,30.0,"Always perfect, Very nice",24720
Traiteur Ming's,Brussels,[],3.0,,4.0,,24721
Anata,Brussels,"('Japanese', 'Sushi', 'Asian')",3.0,50.0,267.0,"Average but ok, Unfriendly staff - never again",24722
Wok N1- Ville FuBao,Brussels,"('Chinese', 'Japanese', 'Asian', 'Grill')",3.0,50.0,4.0,,24723
Fleurs de Menthe,Brussels,"('Chinese', 'Asian', 'Vietnamese')",3.0,50.0,25.0,"Just worth it when you have no option, A pleasant break during a hectic shopping...",24724
Cuizinn Drongen Zuid,Brussels,[],3.5,,3.0,Essential place to stop after using Eurotu...,24725
La Capannina,Brussels,"('French', 'Italian')",4.5,,11.0,,24726
Hong Loan,Brussels,[],3.5,,11.0,"OK Vietnamese close to European Parliament, Authentic Vietnamese",24727
Ohana,Brussels,Cafe,3.0,,2.0,"Horrible, bitty coffee",24728
La Cevicheria,Brussels,"('Peruvian', 'Latin', 'South American')",3.0,50.0,49.0,"The food is okay. The prices are not., ""Its ok.""",24729
The Grapevine,Brussels,"('Belgian', 'Bar', 'European')",3.0,50.0,106.0,"Great soup and salad, One of...",24730
Chicha Gusto Bar,Brussels,[],3.0,,8.0,"Fine sisha, Shisha",24731
Sushi Shop,Brussels,"('Japanese', 'Sushi')",3.0,50.0,26.0,"Too bad, Should be more about the sushi",24732
Restaurant Shanghai,Brussels,Chinese,3.0,50.0,9.0,"Lunch, TOURIST TRAP",24733
Hong-Yun,Brussels,Chinese,3.0,50.0,12.0,"Seriously, is this a restaurant?, Not that bad, but very boring type of food...",24734
Biberium Brussels,Brussels,[],3.0,,38.0,"Worst karaoke experience ever, Security",24735
Brussels Resto,Brussels,"('French', 'Seafood')",2.0,,19.0,"Brussels Resto, Disgusting Service, Average Food!!",24736
Bar Parallele,Brussels,"('Steakhouse', 'Pizza', 'International')",3.5,20.0,35.0,"Processed meat hamburgers, Price Quality",24737
Le Tibet,Brussels,"('Asian', 'Tibetan')",3.0,50.0,64.0,"Asian cuisine near the European neighbourh..., Waited 2 hours for food and it as awful",24738
Snack Merode,Brussels,[],3.0,,4.0,Typical fastfood but open to deep night,24739
Golden City,Brussels,[],3.0,,4.0,,24740
Amon-Re,Brussels,[],3.5,,4.0,"Worst kebab ever, Lamb (Shoarma) Pita Box",24741
Midi 50,Brussels,"('Belgian', 'Bar', 'European', 'Pub', 'International', 'Vegetarian Friendly')",3.0,50.0,37.0,"Seemed to be better than the other reviews..., Typical Belgian museum bar",24742
Pizza Fresca,Brussels,[],3.0,,13.0,"Thank you for having let us without dinner..., Average",24743
Orient Kitchen,Brussels,[],3.0,,5.0,,24744
Pourquoi Pas,Brussels,"('Indian', 'European', 'Central European')",3.0,20.0,2.0,,24745
EXKi Bolivar,Brussels,"('Fast Food', 'Soups')",3.0,20.0,5.0,"Good pre-11 AM deal, Good Location",24746
Sushi Box - Restaurant Japonais,Brussels,"('Japanese', 'Sushi')",3.0,50.0,21.0,"Excellent sushi for a good price, Favorite sushi place in Brussels",24747
La Boule Bleue,Brussels,"('African', 'European')",3.0,50.0,6.0,,24748
Mamma Roma Parvis Saint-Gilles,Brussels,"('Italian', 'Pizza')",3.0,50.0,4.0,"The name Mamma Roma is only Italian on thi..., Bad staff",24749
De Gulden Boot,Brussels,"('Belgian', 'Bar', 'Pub', 'European')",3.0,50.0,20.0,"chinashop53, Restaurant to avoid at all costs",24750
Miam Stram Gram,Brussels,[],3.0,,10.0,,24751
Le jade village,Brussels,Chinese,3.0,50.0,45.0,"Good chinese, family visit",24752
Tonton Chami,Brussels,[],3.0,,33.0,"Nice burguer, great service!, Nice Halal Burger",24753
Cafe Leffe,Brussels,"('Belgian', 'Bar', 'Cafe', 'European')",2.5,50.0,554.0,"Popular with locals, Leffe Ruby good, service too slow",24754
Maison du Dragon Restaurant,Brussels,"('Chinese', 'Asian')",3.0,50.0,60.0,"Stay away, Average says it all but may be better for...",24755
Le Cochon d'Or,Brussels,"('French', 'Belgian')",2.5,50.0,103.0,"Lovely, quiet restaurant, Disappointing food and bad service",24756
Haekem,Brussels,[],3.0,,4.0,,24757
Thelice & Passion,Brussels,"('Belgian', 'European')",2.5,,3.0,,24758
De Markten Cafe,Brussels,"('Cafe', 'Gastropub', 'European', 'Pub')",3.0,50.0,107.0,"Good overall, Glass Doors!!",24759
Sel et Sucre,Brussels,[],3.0,,7.0,"Good location, average food, 1h30 waiting time",24760
La Belle Epoque,Brussels,"('Italian', 'European')",2.5,50.0,47.0,"Decor nice, food poor, Very nice experience",24761
pizza oliva,Brussels,"('Italian', 'Vegetarian Friendly')",3.0,,7.0,"Plastic and Paper in the pizza, Disgusting",24762
Sandwiched,Brussels,"('Belgian', 'European')",3.0,20.0,9.0,"Lunch stop, Very good sandwiches",24763
La Iberica,Brussels,[],3.0,,11.0,"Very satisfying. Value priced., Howful",24764
Food Factory,Brussels,"('Belgian', 'Bar', 'European')",3.0,50.0,225.0,"Ok nothing special, food distinctly averag..., Terrible staff.",24765
Le Sett,Brussels,French,2.5,50.0,12.0,"Good food, but unfortunately pretty poor s..., Crazy prices, bad food, and absolutely no...",24766
Rn Express,Brussels,"('Belgian', 'European', 'Bar', 'Pub')",2.5,50.0,87.0,"Great food/okay service, No service",24767
Sushi Shop,Brussels,"('Japanese', 'Sushi', 'Asian', 'Fast Food')",3.0,50.0,113.0,"Disappointed !!!!, ""Great grab and go before Eurostar""",24768
La Luna Di Venezia,Brussels,"('Italian', 'Pizza', 'Mediterranean', 'European')",2.5,50.0,151.0,"Not recommend, Cheaters",24769
Restaurant WELCOME,Brussels,[],5.0,,2.0,,24770
Brasserie 1898,Brussels,"('Belgian', 'Bar', 'European', 'Pub', 'French')",3.0,50.0,38.0,"A little expensive for a Brasserie, reminded us of canteen food",24771
Le Saint Plon,Brussels,[],3.5,,4.0,,24772
Angelina,Brussels,Italian,2.5,50.0,21.0,"Big disappointment!, If you like pizza",24773
Mr. Wei Sushi,Brussels,[],2.5,,10.0,"Great food, Amaizing tokio rolles",24774
brasserie horta,Brussels,"('Belgian', 'Bar', 'European')",3.0,50.0,145.0,"Stop here for a drink and comic, Good value 3 Course lunch",24775
Arrivero Pizza,Brussels,[],3.0,,8.0,,24776
An Indian Affair,Brussels,Indian,3.0,,9.0,"The men microwave dinner, Rather poor and not so cheap",24777
KAMILOU,Brussels,International,3.0,20.0,6.0,"Museum, Great place to eat at lunch!",24778
Aldeia Velha,Brussels,[],2.5,,6.0,"Poor quality seafood, Not the best portuguese in town",24779
Au Repos des Chasseurs,Brussels,"('Italian', 'French', 'European')",2.5,50.0,175.0,"""Just bof,,,"", Disappointed",24780
Brasserie Mundy,Brussels,[],3.5,,10.0,"Dinner for 4, ""They cant cope""",24781
Le Fou Chantant,Brussels,"('European', 'Belgian')",2.5,50.0,69.0,"Great for a lively evening with friends, Very average food and service",24782
Brasserie London,Brussels,"('Belgian', 'European')",3.0,50.0,87.0,"Generous food portions, Nice atmosphere, good location to people-w...",24783
L'orangerie du parc d'Egmont,Brussels,"('European', 'French', 'Belgian')",3.0,50.0,114.0,"Beautiful setting away from the hectic cit..., pleasant setting and staff for a brunch bu...",24784
l'alliance cafe,Brussels,[],3.0,,84.0,"Dreadful service, Always nice and easy",24785
Le Ketje Restaurant,Brussels,"('Bar', 'Pub', 'Belgian', 'International', 'European')",2.5,20.0,29.0,"Worst breakfast made in Brussels!, Good value breakfast",24786
Le Fiacre,Brussels,"('Belgian', 'European')",2.5,50.0,212.0,"Typical Brussels, Just not Very Good",24787
